siren,dateCreationEtablissement,denominationUniteLegale,isOnePerson,X,Y
489339143,2010-07-28,AGI,False,48.912697597,2.360739948
523484863,2010-07-29,ACTIFS INVEST IMMOBILIER,False,48.906783773,2.3588588444
524936309,2010-09-06,EUROM,False,48.936341861,2.3505876699
419937859,2010-09-14,,True,48.943314827,2.3724548317
527579189,2010-09-15,,True,48.9314686,2.3538280186
524810702,2010-10-01,,True,48.915888142,2.35680775
179301312,2010-10-10,DIRECTION TERRITORIALE PROTECTION JUDICIAIRE JEUNESSE SEINE ST DENIS,False,48.94210538,2.3574481871
525338539,2010-10-16,CENTRE EDUCATIF DU PALMIER,False,48.926572268,2.3526359739
527568083,2010-10-18,ER DECORATION,False,48.903733968,2.3627061094
438596777,2010-10-25,,True,48.937439023,2.3596361218
499708980,2010-11-01,MARIUS,False,48.930044574,2.3537447058
509667770,2010-11-12,SMO,False,48.903733968,2.3627061094
528279904,2010-11-12,,True,48.923671562,2.3677886989
528875206,2010-11-16,BFTP,False,48.936839022,2.3521396491
478248040,2010-11-23,,True,48.934335193,2.3535985869
444728810,2010-12-01,A.R.S.,False,48.906595393,2.3594518804
398624403,2010-12-01,MTI,False,48.927389499,2.3404566886
529366056,2010-12-15,S.B.A.  SIDI BEL ABBESSE,False,48.917645203,2.3663950439
525027314,2010-12-16,,True,48.910764784,2.3594892497
505075192,2011-01-01,SARL S-IMEXCO,False,48.932636884,2.3684234951
521114082,2011-01-02,EXPERT FERMETURE   ET CLIMATISATION,False,48.934959614,2.3559959294
529545154,2011-01-03,JILI SHOES,False,48.926379938,2.3660984291
512640582,2011-01-05,,True,48.934600486,2.3499412531
491705844,2011-01-20,,True,48.933687765,2.3577915688
529759011,2011-02-01,,True,48.946313772,2.3684718966
530174994,2011-02-01,,True,48.936341861,2.3505876699
301520540,2011-02-20,,True,48.93582837,2.3551346388
508329810,2011-02-20,A EFFET METAL,False,48.923433641,2.3677438259
530809730,2011-02-28,PROMODIM,False,48.915777416,2.3603645443
484924741,2011-03-01,DEAC BAT,False,48.938463213,2.3483395242
434573986,2011-03-01,,True,48.941251252,2.3858584267
530875806,2011-03-15,FLOBI,False,48.917400864,2.3579993851
520818113,2011-03-15,,True,48.914757849,2.3573347539
531320794,2011-03-26,HUP INTERNATIONAL,False,48.906025148,2.360816983
532155595,2011-04-07,SCI GOUMGHAR,False,48.923982301,2.3675392784
531824506,2011-04-08,KAZMI,False,48.936341861,2.3505876699
751878612,2011-04-14,,True,48.94803654,2.3599646592
531973279,2011-04-25,,True,48.936466128,2.3430767099
525008413,2011-05-30,MSB,False,48.903380204,2.358247335
533152047,2011-05-30,ASSOCIATION PLEIN EMPLOI,False,48.931504103,2.3424989574
413852013,2011-06-01,,True,48.932556684,2.353484193
498509637,2011-06-01,TRANS BLEU,False,48.912697597,2.360739948
532694783,2011-06-14,MCKA DIS,False,48.942575548,2.3509760499
534585930,2011-06-30,EDUCATERRA,False,48.923302681,2.3603518721
533832473,2011-07-01,ABOSOFT,False,48.911403262,2.3569154301
534628821,2011-07-01,LINA,False,48.932160293,2.3516560441
531320794,2011-07-08,HUP INTERNATIONAL,False,48.906025148,2.360816983
533715744,2011-07-13,TAZI DISTRIBUTION,False,48.936602115,2.3540659227
497815183,2011-07-15,MAXI TRANS,False,48.936016334,2.3689572709
533667713,2011-07-18,,True,48.932273663,2.3504547355
533914487,2011-08-01,,True,48.90663235,2.3626373353
534684832,2011-08-29,PREMIUM DEMENAGEMENT,False,48.925164455,2.3496360775
403155823,2011-09-01,F.D.M,False,48.906025148,2.360816983
494234453,2011-09-05,ASSOCIATION AUBERCAIL,False,48.924982186,2.3691353107
517551719,2011-09-06,LE PETIT PLUS,False,48.931913574,2.3558002374
418062477,2011-09-08,,True,48.916483759,2.3571947287
511399156,2011-09-08,,True,48.941030475,2.3829509667
481299626,2011-09-13,BOSS CONSEIL COMMUNICATION COMMERCIALE,False,48.908268926,2.3638242756
510441116,2011-09-20,P.L.TRANS,False,48.93831653,2.3541360937
539072322,2011-09-23,OMEGA DIGITAL,False,48.923896832,2.3734207722
530310101,2011-10-14,PROMAN 091,False,48.919950457,2.3592907629
524599107,2011-10-15,ABS SECURITE PRIVEE,False,48.940852541,2.3691198874
511267262,2011-10-15,SNAP,False,48.92826373,2.365818075
534092275,2011-10-18,A.M BAT,False,48.912697597,2.360739948
537433351,2011-10-20,ESPACE PRIMEUR,False,48.923865808,2.3686924935
531249548,2011-10-20,BOUCHERIE ROYALE,False,48.927976555,2.3633867737
537680399,2011-11-07,ACR,False,48.904060897,2.3590710885
537990079,2011-11-14,FRANATI,False,48.912697597,2.360739948
389794744,2011-12-02,AMI TELEPHONIE,False,48.916150231,2.3424672569
538715533,2011-12-17,SARL E P P,False,48.929247323,2.3632306467
310448162,2011-12-20,,True,48.936252852,2.3717831234
539374272,2011-12-22,FINANCIERE ALDANI,False,48.94465989,2.3464062514
533096947,2011-12-27,ALL STYL'S TELECOM,False,48.920817474,2.3459429053
512482571,2011-12-30,C.O.J.,False,48.906714369,2.3608487646
179301312,2012-01-01,DIRECTION TERRITORIALE PROTECTION JUDICIAIRE JEUNESSE SEINE ST DENIS,False,48.94210538,2.3574481871
529237877,2012-01-05,DIAMANT TRANSPORT,False,48.920431889,2.3451918976
528367311,2012-01-15,,True,48.92517977,2.3722534952
518232764,2012-01-16,,True,48.936016334,2.3689572709
328214283,2012-01-19,GARAGE JEAN JAURES,False,48.909832068,2.3594638912
522020775,2012-02-01,S.S.S.46,False,48.936377894,2.3473705463
514356427,2012-02-01,,True,48.930717009,2.3519693887
503811705,2012-02-07,ENERGIE RENOVATION,False,48.95009828,2.3538573332
750722001,2012-02-08,RAS,False,48.906926713,2.3580098857
529620239,2012-02-14,,True,48.916148601,2.363479614
750244097,2012-02-15,TRANSPORT D.E.,False,48.948286657,2.3599700462
749934774,2012-02-28,ROSS BATIMENT,False,48.936226677,2.3511549076
750112153,2012-03-01,FAC-SERVICE,False,48.945068498,2.3638200552
750097966,2012-03-07,,True,48.917415608,2.3403183788
750522971,2012-03-19,TAAG ACCESSORIES,False,48.913167034,2.3560884966
750402026,2012-03-21,MNAVOCATS,False,48.916384676,2.3531217026
410350102,2012-04-01,VOLTAIRE COMMUNICATION,False,48.936857285,2.3506952157
750757320,2012-04-03,,True,48.927883586,2.363322401
824239479,2012-04-10,,True,48.939446553,2.3495762736
824239479,2012-04-10,,True,48.939446553,2.3495762736
751223249,2012-04-15,AB DECOR ET RENOVATION,False,48.92826373,2.365818075
533726592,2012-04-30,,True,48.915349425,2.3640447272
751757675,2012-05-01,LE PRIMEUR DU SQUARE,False,48.932748401,2.3576967007
751636804,2012-05-15,ESPERANZA CAFE,False,48.91223882,2.3594022075
751563438,2012-05-20,,True,48.930170143,2.3520179651
528875206,2012-05-24,BFTP,False,48.936839022,2.3521396491
775734858,2012-05-31,ASSOCIATION PHILOTECHNIQUE DE ST DENIS,False,48.9395814,2.3565824917
525090866,2012-06-01,,True,48.938135788,2.3549737589
524311693,2012-06-07,EASY PERSONNEL ASSISTANCE,False,48.925311989,2.3726012704
751523317,2012-06-15,,True,48.908841467,2.3632059359
398624403,2012-06-26,MTI,False,48.927389499,2.3404566886
380987099,2012-07-01,,True,48.926484499,2.3408908278
414154237,2012-07-05,ENDEMOL PRODUCTION,False,48.903733968,2.3627061094
403834880,2012-07-06,EDITIONS CHARISMA,False,48.93413314,2.3429023813
534439096,2012-07-15,,True,48.943499379,2.3496819088
485388045,2012-07-15,LE MONDE DU REVE,False,48.942229125,2.3581202353
752816116,2012-07-16,ALIZ,False,48.925164455,2.3496360775
534032370,2012-07-17,,True,48.936025968,2.3583396932
530147271,2012-07-31,,True,48.936220751,2.3493982041
753096718,2012-08-01,RTC,False,48.92697895,2.3526067574
511022469,2012-08-09,PREMIUM CITY CAR,False,48.936171885,2.3629857684
431302058,2012-08-10,,True,48.946720056,2.3711729685
452137615,2012-08-20,NOVO STYLE,False,48.926379938,2.3660984291
753219864,2012-08-20,VITABAT,False,48.936341861,2.3505876699
509450987,2012-09-01,,True,48.926021274,2.3451558104
531497071,2012-09-10,D.E.S,False,48.92826373,2.365818075
512044066,2012-09-27,,True,48.936345598,2.3700753215
512640582,2012-09-27,,True,48.934600486,2.3499412531
539832329,2012-10-10,SDRI 78,False,48.936341861,2.3505876699
788785061,2012-10-15,,True,48.903012148,2.3602877231
517738936,2012-10-25,,True,48.935697988,2.3546695605
508022910,2012-10-30,,True,48.93831653,2.3541360937
753165539,2012-10-31,GEOPOLE,False,48.936341861,2.3505876699
790309108,2012-10-31,WILSON SERVICES,False,48.914757849,2.3573347539
789211240,2012-11-07,,True,48.922383171,2.3419550801
495072175,2012-11-09,,True,48.926636273,2.3572590025
440926251,2012-12-01,,True,48.911382399,2.3576029186
492997085,2012-12-10,SHAHIN BEAUTE AFRO,False,48.936445166,2.3573234504
753096718,2012-12-19,RTC,False,48.92697895,2.3526067574
753547967,2012-12-22,,True,48.908343345,2.3589074386
335310348,2012-12-31,ATLANTIC MEDIA,False,48.90597321,2.3627658671
790875991,2013-01-01,CEEA,False,48.925164455,2.3496360775
384689444,2013-01-01,,True,48.938976809,2.3604971267
435303151,2013-01-02,,True,48.931681203,2.3653410142
751506577,2013-01-05,CTS TECHNOLOGY,False,48.925164455,2.3496360775
448252841,2013-01-09,MORIO,False,48.93539176,2.3693804877
477604656,2013-01-29,STE DYONOSIENNE FONCIERE,False,48.931148971,2.3586118106
788726354,2013-01-31,,True,48.928036974,2.3623526071
791328404,2013-02-01,TECH SERVICE,False,48.926484499,2.3408908278
499772358,2013-02-01,,True,48.903380204,2.358247335
525009585,2013-02-04,AQUALEC.IDF,False,48.942150078,2.3720590604
791451305,2013-02-07,S.B.S,False,48.923671562,2.3677886989
792370447,2013-02-13,LTE,False,48.92697895,2.3526067574
791551203,2013-02-15,,True,48.937794044,2.3756900007
477995260,2013-02-15,ACROTERE,False,48.936514088,2.3545857251
791103294,2013-02-18,ST,False,48.942276719,2.3727160911
789610920,2013-02-25,O M A,False,48.941999835,2.3866359226
387883804,2013-03-01,,True,48.941696642,2.3763271032
752950204,2013-03-01,LES OUVRIERS DU BATIMENT,False,48.93442954,2.3556549701
792247678,2013-03-06,CONCIERGERIE WORLD SERVICES,False,48.923865808,2.3686924935
792033300,2013-03-12,F.B.S,False,48.92697895,2.3526067574
791894595,2013-03-18,,True,48.937299089,2.3431337607
792057366,2013-03-25,,True,48.940862567,2.3500577985
792787129,2013-03-26,CONSTRUCTION MACONNERIE INDUSTRIEL,False,48.926484499,2.3408908278
509573853,2013-03-30,Y&G CREATIONS,False,48.916033436,2.3572371322
792132342,2013-04-01,ZAIED TRANSPORT,False,48.940959204,2.3654925104
792814501,2013-04-01,YADA RENOV,False,48.936341861,2.3505876699
524588290,2013-04-05,,True,48.914826212,2.3435706391
793631524,2013-04-24,,True,48.92364932,2.3646037933
794839621,2013-06-01,,True,48.924982186,2.3691353107
794184523,2013-06-03,DISANO GROUP,False,48.919416233,2.3453917615
512099920,2013-06-04,,True,48.940482927,2.3710344553
799617824,2013-06-05,,True,48.917009821,2.3627445244
518040787,2013-06-10,,True,48.903566276,2.3582313994
533307922,2013-06-16,INELCO,False,48.917314752,2.3421256033
793584137,2013-06-17,EVA DECO,False,48.923426614,2.3673836359
788665263,2013-06-25,ZEN,False,48.931188519,2.3423473487
793993239,2013-06-25,NET FRANCE PLUS,False,48.933733026,2.3771530956
514126614,2013-06-30,TRANSPORTS TOUTES DISTANCES,False,48.926243972,2.3439451981
791635063,2013-07-01,YKJ SERVICES,False,48.904925932,2.3642662061
794193490,2013-07-01,MICHAEL L'AUTHENTIC,False,48.93239291,2.3549671626
412077729,2013-07-17,,True,48.939250751,2.3508152267
422779330,2013-07-18,UL CGT SAINT DENIS,False,48.929681564,2.3537676404
794548255,2013-07-29,AMBULANCES AB LORGET,False,48.936341861,2.3505876699
794674523,2013-08-12,,True,48.931131433,2.3566988705
409751328,2013-08-14,SCI L'AVENIR,False,48.93616743,2.3442837445
794403675,2013-08-20,SB GLACE AUTO,False,48.926065055,2.3500422977
795405711,2013-09-01,SWEET BAKING,False,48.929107175,2.3654952482
799150412,2013-09-01,,True,48.932856754,2.3576107374
502771348,2013-09-01,MONDIAL 93,False,48.936602115,2.3540659227
507575652,2013-09-02,,True,48.939516456,2.3582402569
797549672,2013-10-01,PRO BATT,False,48.936341861,2.3505876699
797560729,2013-10-01,,True,48.922888184,2.367958838
515092583,2013-10-08,,True,48.930416144,2.3524421039
527858534,2013-10-30,PEINTURE DE PARIS,False,48.923656683,2.3642966491
798636676,2013-11-01,,True,48.936194442,2.3565184586
803316322,2013-11-18,,True,48.916469549,2.366514424
798803946,2013-11-20,BSB SECURITE PRIVE,False,48.911382399,2.3576029186
537819732,2013-11-26,LE VIII ART,False,48.915350849,2.3636353693
514924919,2013-12-01,,True,48.915962749,2.3664209858
753471614,2013-12-10,MH TECHNOLOGY,False,48.9154787,2.3594448775
327920054,2013-12-18,EMG FRANCE,False,48.910208703,2.3616550149
799360466,2013-12-23,LE POPEYER,False,48.936602115,2.3540659227
752422964,2013-12-27,AGRO-DISTRIBUTION,False,48.925164455,2.3496360775
508140712,2014-01-01,NRJ FORMATION,False,48.932024182,2.3539617033
799344023,2014-01-01,MELODY,False,48.907443263,2.3592167523
532347150,2014-01-10,PLONET SERVICES,False,48.907865681,2.364434941
789605052,2014-01-17,,True,48.931328917,2.3569501613
798932877,2014-02-01,ELEC,False,48.930443202,2.3528897159
800129611,2014-02-04,,True,48.939472027,2.3506257191
057815219,2014-02-05,PRODAIR SA,False,48.919657454,2.3470617065
530809730,2014-02-10,PROMODIM,False,48.915777416,2.3603645443
802163220,2014-02-17,JESSIE ET VANESSA,False,48.938546728,2.3692460017
801308974,2014-02-17,ASSOCIATION DE REINSERTION SOCIALE POUR LA JEUNESSE PAR L'EDUCATION LA FORMATION ET L'EMPLOI,False,48.931504103,2.3424989574
384923660,2014-02-18,,True,48.929450247,2.3639670863
800642357,2014-02-25,,True,48.922888184,2.367958838
482697828,2014-03-01,ALLIANCE IMMOBILIER,False,48.934409938,2.3499600138
483753588,2014-03-01,FORMATION ACCOMPAGNEMENT-RECHERCHE,False,48.937336064,2.3624886957
790534135,2014-03-01,PRO-MATI,False,48.9153091,2.3553889008
497737668,2014-03-28,,True,48.926636273,2.3572590025
514266675,2014-03-31,L'OPTICIEN AFFLELOU,False,48.936644762,2.3529692756
514266675,2014-03-31,L'OPTICIEN AFFLELOU,False,48.936644762,2.3529692756
801021700,2014-04-01,,True,48.929304838,2.3544827165
802181008,2014-04-01,GREEN,False,48.929962696,2.3530701207
798289260,2014-04-14,,True,48.913604595,2.3610695036
803044270,2014-04-15,SARL DES FONTAINES,False,48.936839022,2.3521396491
750476400,2014-04-22,CLINAMEN,False,48.927862985,2.3663920796
800931198,2014-04-22,PROMAN 149,False,48.919950457,2.3592907629
801519976,2014-04-24,F.B.S,False,48.916033436,2.3572371322
791264880,2014-04-28,IKS TRANSPORT,False,48.941479674,2.3694740464
795227495,2014-05-20,ORM AUTO,False,48.936689848,2.3561983738
517842530,2014-05-27,DTCB,False,48.903733968,2.3627061094
533277786,2014-06-01,K. H. M. RENOVATION,False,48.912697597,2.360739948
494284797,2014-06-03,HASIGA,False,48.946812998,2.3720912328
501776561,2014-06-11,,True,48.91199103,2.3592449427
534092275,2014-06-16,A.M BAT,False,48.912697597,2.360739948
803414788,2014-06-23,YAD ENERGIE,False,48.93114897,2.3586118106
803196682,2014-07-01,SODIPAL,False,48.937122542,2.3511874146
803959832,2014-07-10,LIMOBAT,False,48.940263189,2.3564230756
484952965,2014-07-13,,True,48.934468573,2.3499934055
483105920,2014-07-16,LUMINESCENCE,False,48.90597321,2.3627658671
804405207,2014-07-16,COMPAGNIE LES IDEES FIXES,False,48.907681153,2.3644030875
803721984,2014-07-17,PRODUBAT,False,48.936341861,2.3505876699
790529341,2014-08-01,,True,48.930682136,2.3536381059
797387925,2014-08-13,ILIES PRESTIGE,False,48.904925932,2.3642662061
179301312,2014-08-28,DIRECTION TERRITORIALE PROTECTION JUDICIAIRE JEUNESSE SEINE ST DENIS,False,48.94210538,2.3574481871
334762689,2014-09-01,,True,48.918824509,2.3593532042
793145749,2014-09-01,TRIO BUSINESS COMPANY,False,48.915959295,2.3546537129
802467449,2014-09-01,,True,48.943322614,2.3825957167
750522971,2014-09-02,TAAG ACCESSORIES,False,48.913167034,2.3560884966
804288132,2014-09-04,,True,48.906211809,2.3578509029
792364259,2014-09-05,,True,48.928396204,2.3607925934
804417921,2014-09-08,,True,48.916469549,2.366514424
804516276,2014-09-10,,True,48.923572738,2.3676370551
179301312,2014-09-11,DIRECTION TERRITORIALE PROTECTION JUDICIAIRE JEUNESSE SEINE ST DENIS,False,48.94210538,2.3574481871
513002626,2014-09-25,SCHILO-JOLIE,False,48.915959295,2.3546537129
387692213,2014-10-01,SIGNAL EVENT,False,48.904925932,2.3642662061
805365376,2014-10-03,RIDE SERVICES,False,48.922353126,2.3374168898
795192004,2014-10-04,,True,48.939277831,2.3590720876
512853516,2014-10-09,DZ BAT,False,48.946102566,2.3702046731
804343606,2014-10-27,DILIGENCIA SECURITE PRIVEE,False,48.945375927,2.3508141358
798958328,2014-10-28,C8PAL,False,48.925164455,2.3496360775
807839089,2014-11-01,S.B.J.,False,48.923671562,2.3677886989
788665263,2014-11-12,ZEN,False,48.931188519,2.3423473487
539420224,2014-11-13,RAVI DECORATION,False,48.936341861,2.3505876699
807603782,2014-12-12,FELLGOU,False,48.944840095,2.3491811662
808289292,2014-12-15,K H,False,48.936341861,2.3505876699
804108488,2014-12-20,SARL ROYAL DISTRIBUTION,False,48.92826373,2.365818075
438651127,2014-12-29,,True,48.930863343,2.3539884022
383828621,2015-01-01,,True,48.94419066,2.3559122129
439469032,2015-01-01,,True,48.923774533,2.3673630297
494730674,2015-01-01,688 BAZAR,False,48.918504548,2.3427519022
311593834,2015-01-01,LOCARCHIVES,False,48.927141774,2.3534659068
513016279,2015-01-01,FARID,False,48.928798696,2.3622384533
809267826,2015-02-01,COLIS RAPIDE DISTRIBUTION,False,48.925164455,2.3496360775
809946189,2015-02-01,MGH BATIMENT,False,48.917168236,2.3527052
812297133,2015-02-03,,True,48.938150141,2.3594443122
752950204,2015-02-12,LES OUVRIERS DU BATIMENT,False,48.93442954,2.3556549701
803965755,2015-02-25,SARL ELBARAKA,False,48.92826373,2.365818075
519314991,2015-03-02,,True,48.917632046,2.3634041591
529496564,2015-03-10,SARL FINE DISTRI 2011,False,48.935972127,2.3666457558
503795452,2015-03-23,,True,48.907155039,2.358831079
810523704,2015-03-26,K M S,False,48.937265833,2.3539408333
810565135,2015-03-31,,True,48.917645203,2.3663950439
810793042,2015-04-01,TILILA,False,48.93678161,2.351833232
811078237,2015-04-01,MY DRIVE&CO,False,48.922888184,2.367958838
789485554,2015-04-02,,True,48.908589088,2.361999716
810832733,2015-04-08,,True,48.938504482,2.3779049061
752512996,2015-04-14,QVC FRANCE,False,48.903733968,2.3627061094
810981282,2015-04-21,,True,48.931950779,2.3506963969
517977302,2015-04-30,A S A P BAT,False,48.936879257,2.36946415
811517945,2015-05-01,F. E. I. FINANCES,False,48.922888184,2.367958838
811003045,2015-05-01,SPRF,False,48.931356926,2.3641206657
524795358,2015-05-01,,True,48.935301325,2.3513234236
789647492,2015-05-07,EASY INTERIM,False,48.939007933,2.3604820011
752989012,2015-05-28,SASA FRUITS,False,48.912697597,2.360739948
511064008,2015-06-02,,True,48.940151932,2.3498049843
811923291,2015-06-09,,True,48.936000304,2.3702865746
811945708,2015-06-09,SGR,False,48.925629671,2.3497872076
534654876,2015-06-19,KAP STAFF ISO,False,48.904455308,2.3581590503
791017833,2015-07-01,FC CONSULTING,False,48.9154787,2.3594448775
799227301,2015-07-01,,True,48.935580622,2.3535831114
793677964,2015-07-01,,True,48.940929159,2.3829049349
812758969,2015-07-01,STM,False,48.925164455,2.3496360775
812876134,2015-07-15,SOS CONCEPT,False,48.950622834,2.3541091486
812991750,2015-07-15,M.P.C,False,48.95009828,2.3538573332
812744209,2015-07-20,ELECTICO,False,48.92697895,2.3526067574
812914505,2015-07-21,PMP,False,48.925164455,2.3496360775
814721361,2015-07-28,,True,48.925311273,2.3639366163
519390330,2015-08-01,,True,48.937521734,2.359698988
812398618,2015-08-01,MCTEX,False,48.907234841,2.3633389613
813138963,2015-08-04,,True,48.925185535,2.3644758554
805007432,2015-08-14,HM EVENTS,False,48.941877646,2.3701830659
813095916,2015-08-27,BML,False,48.926484499,2.3408908278
454014002,2015-09-01,PELICAN ROUGE HOLDING SAS,False,48.915409709,2.3448409712
528844368,2015-09-01,,True,48.931504103,2.3424989574
518259254,2015-09-03,HAIR DESIGNER,False,48.935905715,2.3551693068
813716248,2015-09-16,PARIS BAT,False,48.915962749,2.3664209858
503052748,2015-09-20,,True,48.925385344,2.3672260774
813697943,2015-09-21,,True,48.930602927,2.3563985829
813362209,2015-10-01,LOCATRANS,False,48.914107542,2.3461789587
814350005,2015-10-01,,True,48.911403262,2.3569154301
814257853,2015-10-16,PROJET,False,48.926484499,2.3408908278
792527889,2015-10-20,SANIPROF,False,48.915349425,2.3640447272
530890391,2015-10-25,EXCELLENCE SERVICES,False,48.947607109,2.3603639739
814408514,2015-10-26,,True,48.922888184,2.367958838
682010822,2015-10-29,LOCATEMA,False,48.915350484,2.3647528732
813365541,2015-11-01,ARUN,False,48.91243886,2.3584003278
519580203,2015-11-02,ATELIER H&A ARCHITECTURES,False,48.943043604,2.3430812822
803100098,2015-11-16,TRANS TOUPIE LOC,False,48.904925932,2.3642662061
382227650,2015-11-21,,True,48.924308193,2.3686284438
811074467,2015-12-01,SAS DEBROTH,False,48.934332337,2.3771756764
814542072,2015-12-01,,True,48.912697597,2.360739948
815163662,2015-12-10,,True,48.935612015,2.3560738478
793669755,2015-12-13,GAF SERVICES,False,48.939495993,2.3565704431
800169823,2015-12-13,P&P SECURITE PRIVE,False,48.939495993,2.3565704431
812353688,2015-12-14,POLE & MOTION,False,48.926636273,2.3572590025
798403358,2015-12-18,NEO CONCEPT & RENO,False,48.916171919,2.3436508167
793127515,2015-12-20,BATIMENT & PILOTAGE,False,48.943043604,2.3430812822
797989977,2016-01-01,PLAINE CO WORKING,False,48.913167034,2.3560884966
384250460,2016-01-01,,True,48.916208616,2.3545933125
800424178,2016-01-01,CERCINA DISTRIBUTION,False,48.928036974,2.3623526071
817582141,2016-01-02,5BIS,False,48.926484499,2.3408908278
798013454,2016-01-18,BIGGY RENT,False,48.903733968,2.3627061094
818113425,2016-01-19,PU CARTE,False,48.923686878,2.3686469004
479084139,2016-01-19,,True,48.934020757,2.3506623712
500483912,2016-01-20,HARMONIE,False,48.93597435,2.3570644551
521501700,2016-01-21,PTP5,False,48.920431889,2.3451918976
789851276,2016-01-21,ICS SERVICE,False,48.936602115,2.3540659227
818083495,2016-01-28,E R BATIMENT,False,48.911338078,2.3600756926
794664300,2016-02-01,BKR TRANSPORT EXPRESS,False,48.915573004,2.3565856878
523281426,2016-02-05,,True,48.942332362,2.3848408944
418062477,2016-02-11,,True,48.916483759,2.3571947287
818466500,2016-02-15,PAKEEZA,False,48.925164455,2.3496360775
819716226,2016-02-15,O&MK TRANSPORT,False,48.948093398,2.3509536117
793263286,2016-02-16,CAPA TRANSPORTS,False,48.927612305,2.3403516412
808119325,2016-02-22,SATELLITE SECURITE INCENDIE,False,48.926484499,2.3408908278
510627540,2016-03-01,HSA INCENDIE,False,48.943043604,2.3430812822
799139688,2016-03-04,DJO EXPRESS,False,48.926641302,2.3393331428
809826266,2016-03-07,,True,48.94111473,2.3519020994
819399106,2016-03-08,BTN,False,48.926434556,2.3521312247
819157124,2016-03-18,MOBEEN AHMED,False,48.937439023,2.3596361218
521297176,2016-03-23,RECOSOL GISES PASSERELLE NORD- SUD- SUD,False,48.943183025,2.3502481901
424704278,2016-03-29,SOCODEX,False,48.936172075,2.3472270717
794929570,2016-03-30,ASSOCIATION PLAINE DE SAVEURS,False,48.916171919,2.3436508167
443151956,2016-04-01,,True,48.906291074,2.3578744812
794839621,2016-04-01,,True,48.924982186,2.3691353107
792910986,2016-04-07,,True,48.903566276,2.3582313994
819201799,2016-04-10,,True,48.940731497,2.3702141445
818904294,2016-04-18,KMSP,False,48.945242038,2.3519967518
819778630,2016-04-18,,True,48.907060819,2.3636424529
813095916,2016-04-27,BML,False,48.926484499,2.3408908278
814292348,2016-05-03,CORAP.BAT,False,48.923426614,2.3673836359
821068103,2016-06-01,,True,48.906783773,2.3588588444
813986825,2016-06-02,EBG,False,48.936051159,2.3618451418
822391298,2016-06-03,SARL O 56,False,48.916469549,2.366514424
821015013,2016-06-13,SARL OCEANI,False,48.925629671,2.3497872076
823663299,2016-06-18,LE VIP,False,48.917645203,2.3663950439
797950870,2016-06-19,HAUTEUR ECHAFAUDAGE,False,48.925164455,2.3496360775
801122557,2016-06-21,ATLAS,False,48.93429855,2.3564818511
524642790,2016-06-28,,True,48.939493839,2.3471088035
820553808,2016-06-30,EVENEMENT VOTRE,False,48.925164455,2.3496360775
403155823,2016-07-01,F.D.M,False,48.906025148,2.360816983
813110285,2016-07-05,UTD UNITE TRANSFERT DEMENAGEMENT,False,48.925164455,2.3496360775
821658101,2016-08-01,VIA TRADING,False,48.936182691,2.3569596405
821890696,2016-08-01,SARL EMJ 93,False,48.935550692,2.3437732276
818972507,2016-08-04,,True,48.910866422,2.3576447603
813123767,2016-09-01,,True,48.923671562,2.3677886989
814972279,2016-09-08,PASSION DECOR,False,48.915287893,2.354056215
822547360,2016-09-14,,True,48.933534437,2.3565676036
803961267,2016-09-19,BATIMONDE,False,48.936759155,2.3709098063
350418083,2016-09-19,,True,48.917645203,2.3663950439
531433100,2016-09-20,SARL COUGAR SECURITE PRIVEE,False,48.914812257,2.357267633
821020278,2016-09-22,HUGUES CHAUFFEUR PRIVE,False,48.915525931,2.3549729159
499556371,2016-09-29,PARADIS DU BATIMENT,False,48.936341861,2.3505876699
822146304,2016-10-01,VDD BAT,False,48.926484499,2.3408908278
823164017,2016-10-05,NOV'ASSUR,False,48.910495053,2.35918109
525031449,2016-10-21,,True,48.931504103,2.3424989574
498084045,2016-11-19,BLV,False,48.929896706,2.3526737696
823868153,2016-11-21,MATI,False,48.925164455,2.3496360775
814542072,2016-11-28,,True,48.912697597,2.360739948
501557946,2016-12-01,EGF,False,48.913709452,2.3563485308
822513172,2016-12-01,FORMA PLUS GARDIENNAGE,False,48.926797515,2.352448245
800889651,2016-12-16,2NP IMPORT-EXPORT,False,48.920431889,2.3451918976
413856659,2016-12-20,FOF NORD DE FRANCE,False,48.940048648,2.3650955845
827612433,2017-01-01,SASU SELEI,False,48.942986562,2.3714024068
793349374,2017-01-02,,True,48.933428514,2.3555658168
793823329,2017-01-02,MKM,False,48.908539103,2.3578290117
814614483,2017-01-05,A.G.C,False,48.936470001,2.3542477463
804751451,2017-01-16,ABS,False,48.925164455,2.3496360775
803961267,2017-01-27,BATIMONDE,False,48.936759155,2.3709098063
820709921,2017-02-01,GMS CONSEILS,False,48.911286814,2.3600749585
827442054,2017-02-01,COURSE7,False,48.922888184,2.367958838
827777632,2017-02-01,ZEN ENERGY,False,48.938190731,2.3606968081
827564303,2017-02-07,LES HALLES D AUBERVILLIERS,False,48.938514371,2.3723156281
827682089,2017-02-07,,True,48.9305196,2.3595109641
528367311,2017-02-13,,True,48.92517977,2.3722534952
824623755,2017-02-13,,True,48.929358478,2.3638407326
827812611,2017-02-14,ENIDEM,False,48.937261889,2.3595397462
827892795,2017-02-23,M.M.S. SABA,False,48.934547415,2.3774293062
828032458,2017-02-28,,True,48.936466371,2.3603123151
